        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
         0               0.001             0.00000             0.00042          -418.80386          -418.80344                   1
         1               0.004             0.00000             0.00156          -418.80496          -418.80340                   -
         2               0.008             0.00000             0.00318          -418.80648          -418.80330                   -
         3               0.013             0.00000             0.00506          -418.80817          -418.80311                   -
         4               0.018             0.00000             0.00703          -418.80987          -418.80284                   -
         5               0.023             0.00000             0.00899          -418.81145          -418.80246                   -
         6               0.027             0.00000             0.01081          -418.81278          -418.80197                   -
         7               0.031             0.00000             0.01233          -418.81370          -418.80138                   -
         8               0.034             0.00000             0.01351          -418.81418          -418.80067                   -
         9               0.036             0.00000             0.01445          -418.81434          -418.79989                   -
        10               0.039             0.00000             0.01535          -418.81440          -418.79905                   -
        11               0.041             0.00000             0.01632          -418.81452          -418.79819                   -
        12               0.044             0.00000             0.01741          -418.81474          -418.79732                   -
        13               0.047             0.00000             0.01856          -418.81502          -418.79646                   -
        14               0.050             0.00000             0.01973          -418.81535          -418.79562                   -
        15               0.053             0.00000             0.02096          -418.81579          -418.79482                   -
        16               0.056             0.00000             0.02228          -418.81639          -418.79411                   -
        17               0.060             0.00000             0.02366          -418.81716          -418.79350                   -
        18               0.063             0.00000             0.02500          -418.81804          -418.79304                   -
        19               0.066             0.00000             0.02625          -418.81901          -418.79275                   -
        20               0.069             0.00000             0.02743          -418.82010          -418.79267                   -
        21               0.072             0.00000             0.02863          -418.82145          -418.79282                   -
        22               0.075             0.00000             0.02992          -418.82314          -418.79321                   -
        23               0.079             0.00000             0.03131          -418.82515          -418.79384                   -
        24               0.083             0.00000             0.03272          -418.82740          -418.79468                   -
        25               0.086             0.00000             0.03411          -418.82981          -418.79570                   -
        26               0.089             0.00000             0.03548          -418.83236          -418.79687                   -
        27               0.093             0.00000             0.03686          -418.83503          -418.79817                   -
        28               0.096             0.00000             0.03821          -418.83779          -418.79958                   -
        29               0.100             0.00000             0.03947          -418.84053          -418.80106                   -
        30               0.102             0.00000             0.04053          -418.84314          -418.80261                   -
        31               0.104             0.00000             0.04139          -418.84561          -418.80422                   -
        32               0.106             0.00000             0.04214          -418.84800          -418.80586                   -
        33               0.108             0.00000             0.04289          -418.85043          -418.80754                   -
        34               0.110             0.00000             0.04371          -418.85293          -418.80923                   -
        35               0.113             0.00000             0.04460          -418.85549          -418.81089                   -
        36               0.115             0.00000             0.04557          -418.85806          -418.81249                   -
        37               0.118             0.00000             0.04667          -418.86068          -418.81401                   -
        38               0.121             0.00000             0.04796          -418.86340          -418.81544                   -
        39               0.125             0.00000             0.04946          -418.86624          -418.81678                   -
        40               0.129             0.00000             0.05108          -418.86910          -418.81802                   -
        41               0.133             0.00000             0.05268          -418.87186          -418.81918                   -
        42               0.137             0.00000             0.05421          -418.87445          -418.82024                   -
        43               0.140             0.00000             0.05569          -418.87693          -418.82124                   -
        44               0.144             0.00000             0.05718          -418.87934          -418.82216                   -
        45               0.148             0.00000             0.05868          -418.88169          -418.82300                   -
        46               0.152             0.00000             0.06014          -418.88387          -418.82374                   -
        47               0.155             0.00000             0.06150          -418.88583          -418.82433                   -
        48               0.158             0.00000             0.06280          -418.88758          -418.82478                   -
        49               0.162             0.00000             0.06413          -418.88920          -418.82506                   -
        50               0.165             0.00000             0.06553          -418.89072          -418.82519                   -
        51               0.169             0.00000             0.06694          -418.89211          -418.82517                   -
        52               0.172             0.00000             0.06830          -418.89331          -418.82501                   -
        53               0.176             0.00000             0.06962          -418.89433          -418.82471                   -
        54               0.179             0.00000             0.07098          -418.89528          -418.82430                   -
        55               0.183             0.00000             0.07248          -418.89625          -418.82378                   -
        56               0.187             0.00000             0.07412          -418.89726          -418.82314                   -
        57               0.191             0.00000             0.07586          -418.89824          -418.82238                   -
        58               0.196             0.00000             0.07764          -418.89911          -418.82147                   -
        59               0.200             0.00000             0.07948          -418.89990          -418.82042                   -
        60               0.205             0.00000             0.08141          -418.90066          -418.81925                   -
        61               0.210             0.00000             0.08342          -418.90140          -418.81798                   -
        62               0.215             0.00000             0.08543          -418.90206          -418.81662                   -
        63               0.220             0.00000             0.08736          -418.90258          -418.81522                   -
        64               0.225             0.00000             0.08918          -418.90298          -418.81380                   -
        65               0.229             0.00000             0.09093          -418.90332          -418.81239                   -
        66               0.234             0.00000             0.09267          -418.90368          -418.81100                   -
        67               0.238             0.00000             0.09441          -418.90404          -418.80963                   -
        68               0.242             0.00000             0.09613          -418.90437          -418.80824                   -
        69               0.247             0.00000             0.09783          -418.90464          -418.80682                   -
        70               0.251             0.00000             0.09954          -418.90488          -418.80534                   -
        71               0.256             0.00000             0.10133          -418.90514          -418.80381                   -
        72               0.260             0.00000             0.10324          -418.90543          -418.80220                   -
        73               0.265             0.00000             0.10523          -418.90575          -418.80051                   -
        74               0.271             0.00000             0.10727          -418.90602          -418.79875                   -
        75               0.276             0.00000             0.10931          -418.90622          -418.79691                   -
        76               0.281             0.00000             0.11139          -418.90638          -418.79499                   -
        77               0.286             0.00000             0.11354          -418.90653          -418.79298                   -
        78               0.292             0.00000             0.11578          -418.90667          -418.79089                   -
        79               0.298             0.00000             0.11807          -418.90677          -418.78870                   -
        80               0.304             0.00000             0.12039          -418.90679          -418.78640                   -
        81               0.310             0.00000             0.12276          -418.90677          -418.78401                   -
        82               0.316             0.00000             0.12522          -418.90678          -418.78156                   -
        83               0.322             0.00000             0.12780          -418.90689          -418.77909                   -
        84               0.329             0.00000             0.13044          -418.90709          -418.77664                   -
        85               0.336             0.00000             0.13305          -418.90732          -418.77426                   -
        86               0.342             0.00000             0.13555          -418.90755          -418.77199                   -
        87               0.348             0.00000             0.13793          -418.90780          -418.76986                   -
        88               0.354             0.00000             0.14021          -418.90811          -418.76790                   -
        89               0.359             0.00000             0.14239          -418.90851          -418.76612                   -
        90               0.364             0.00000             0.14443          -418.90893          -418.76450                   -
        91               0.369             0.00000             0.14629          -418.90933          -418.76303                   -
        92               0.373             0.00000             0.14804          -418.90974          -418.76170                   -
        93               0.378             0.00000             0.14976          -418.91026          -418.76050                   -
        94               0.382             0.00000             0.15154          -418.91095          -418.75941                   -
        95               0.387             0.00000             0.15337          -418.91180          -418.75843                   -
        96               0.392             0.00000             0.15522          -418.91276          -418.75753                   -
        97               0.396             0.00000             0.15709          -418.91381          -418.75672                   -
        98               0.401             0.00000             0.15903          -418.91503          -418.75599                   -
        99               0.406             0.00000             0.16112          -418.91646          -418.75534                   -
       100               0.412             0.00000             0.16337          -418.91813          -418.75475                   -
       101               0.418             0.00000             0.16572          -418.91994          -418.75422                   -
       102               0.424             0.00000             0.16810          -418.92183          -418.75373                   -
       103               0.430             0.00000             0.17051          -418.92379          -418.75328                   -
       104               0.436             0.00000             0.17300          -418.92586          -418.75286                   -
       105               0.443             0.00000             0.17553          -418.92800          -418.75247                   -
       106               0.449             0.00000             0.17803          -418.93013          -418.75210                   -
       107               0.455             0.00000             0.18040          -418.93215          -418.75174                   -
       108               0.461             0.00000             0.18261          -418.93401          -418.75140                   -
       109               0.466             0.00000             0.18470          -418.93575          -418.75106                   -
       110               0.471             0.00000             0.18674          -418.93745          -418.75071                   -
       111               0.476             0.00000             0.18876          -418.93911          -418.75035                   -
       112               0.481             0.00000             0.19075          -418.94070          -418.74994                   -
       113               0.486             0.00000             0.19274          -418.94220          -418.74945                   -
       114               0.491             0.00000             0.19480          -418.94365          -418.74885                   -
       115               0.497             0.00000             0.19699          -418.94511          -418.74812                   -
       116               0.503             0.00000             0.19934          -418.94659          -418.74725                   -
       117               0.509             0.00000             0.20179          -418.94802          -418.74623                   -
       118               0.515             0.00000             0.20426          -418.94933          -418.74507                   -
       119               0.521             0.00000             0.20668          -418.95049          -418.74382                   -
       120               0.527             0.00000             0.20903          -418.95154          -418.74251                   -
       121               0.533             0.00000             0.21133          -418.95254          -418.74121                   -
       122               0.539             0.00000             0.21355          -418.95352          -418.73997                   -
       123               0.544             0.00000             0.21568          -418.95450          -418.73882                   -
       124               0.549             0.00000             0.21771          -418.95549          -418.73778                   -
       125               0.554             0.00000             0.21969          -418.95656          -418.73688                   -
       126               0.559             0.00000             0.22171          -418.95781          -418.73610                   -
       127               0.565             0.00000             0.22386          -418.95930          -418.73544                   -
       128               0.570             0.00000             0.22613          -418.96102          -418.73489                   -
       129               0.576             0.00000             0.22847          -418.96292          -418.73445                   -
       130               0.582             0.00000             0.23085          -418.96496          -418.73412                   -
       131               0.588             0.00000             0.23326          -418.96715          -418.73389                   -
       132               0.595             0.00000             0.23574          -418.96951          -418.73378                   -
       133               0.601             0.00000             0.23829          -418.97206          -418.73376                   -
       134               0.608             0.00000             0.24090          -418.97472          -418.73383                   -
       135               0.614             0.00000             0.24351          -418.97744          -418.73393                   -
       136               0.621             0.00000             0.24614          -418.98017          -418.73403                   -
       137               0.628             0.00000             0.24886          -418.98296          -418.73410                   -
       138               0.635             0.00000             0.25173          -418.98585          -418.73412                   -
       139               0.643             0.00000             0.25473          -418.98881          -418.73409                   -
       140               0.650             0.00000             0.25776          -418.99178          -418.73402                   -
       141               0.658             0.00000             0.26073          -418.99469          -418.73396                   -
       142               0.665             0.00000             0.26364          -418.99760          -418.73396                   -
       143               0.672             0.00000             0.26653          -419.00060          -418.73407                   -
       144               0.680             0.00000             0.26939          -419.00371          -418.73432                   -
       145               0.687             0.00000             0.27219          -419.00689          -418.73470                   -
       146               0.693             0.00000             0.27489          -419.01005          -418.73516                   -
       147               0.700             0.00000             0.27750          -419.01317          -418.73567                   -
       148               0.707             0.00000             0.28015          -419.01630          -418.73615                   -
       149               0.714             0.00000             0.28293          -419.01949          -418.73656                   -
       150               0.721             0.00000             0.28585          -419.02269          -418.73685                   -
       151               0.729             0.00000             0.28887          -419.02585          -418.73698                   -
       152               0.736             0.00000             0.29196          -419.02891          -418.73694                   -
       153               0.745             0.00000             0.29516          -419.03191          -418.73676                   -
       154               0.753             0.00000             0.29850          -419.03494          -418.73644                   -
       155               0.762             0.00000             0.30198          -419.03797          -418.73599                   -
       156               0.771             0.00000             0.30551          -419.04092          -418.73541                   -
       157               0.779             0.00000             0.30901          -419.04368          -418.73467                   -
       158               0.788             0.00000             0.31243          -419.04622          -418.73378                   -
       159               0.797             0.00000             0.31582          -419.04857          -418.73275                   -
       160               0.805             0.00000             0.31920          -419.05081          -418.73161                   -
       161               0.814             0.00000             0.32255          -419.05297          -418.73042                   -
       162               0.822             0.00000             0.32582          -419.05507          -418.72925                   -
       163               0.830             0.00000             0.32899          -419.05717          -418.72819                   -
       164               0.838             0.00000             0.33209          -419.05939          -418.72730                   -
       165               0.845             0.00000             0.33519          -419.06185          -418.72665                   -
       166               0.853             0.00000             0.33832          -419.06458          -418.72626                   -
       167               0.861             0.00000             0.34144          -419.06754          -418.72610                   -
       168               0.869             0.00000             0.34453          -419.07065          -418.72613                   -
       169               0.877             0.00000             0.34759          -419.07385          -418.72626                   -
       170               0.885             0.00000             0.35068          -419.07714          -418.72646                   -
       171               0.893             0.00000             0.35386          -419.08051          -418.72665                   -
       172               0.901             0.00000             0.35713          -419.08394          -418.72681                   -
       173               0.909             0.00000             0.36045          -419.08737          -418.72692                   -
       174               0.918             0.00000             0.36377          -419.09075          -418.72698                   -
       175               0.926             0.00000             0.36707          -419.09407          -418.72699                   -
       176               0.934             0.00000             0.37035          -419.09733          -418.72698                   -
       177               0.942             0.00000             0.37360          -419.10054          -418.72694                   -
       178               0.950             0.00000             0.37680          -419.10366          -418.72687                   -
       179               0.958             0.00000             0.37990          -419.10666          -418.72676                   -
       180               0.966             0.00000             0.38293          -419.10954          -418.72662                   -
       181               0.974             0.00000             0.38595          -419.11241          -418.72647                   -
       182               0.981             0.00000             0.38906          -419.11540          -418.72634                   -
       183               0.990             0.00000             0.39235          -419.11864          -418.72629                   -
       184               0.998             0.00000             0.39580          -419.12216          -418.72635                   -
       185               1.007             0.00000             0.39937          -419.12594          -418.72657                   -
       186               1.017             0.00000             0.40302          -419.12997          -418.72695                   -
       187               1.026             0.00000             0.40673          -419.13424          -418.72750                   -
       188               1.035             0.00000             0.41049          -419.13868          -418.72819                   -
       189               1.045             0.00000             0.41424          -419.14321          -418.72897                   -
       190               1.054             0.00000             0.41789          -419.14765          -418.72976                   -
       191               1.063             0.00000             0.42141          -419.15193          -418.73052                   -
       192               1.072             0.00000             0.42484          -419.15601          -418.73117                   -
       193               1.080             0.00000             0.42826          -419.15996          -418.73170                   -
       194               1.089             0.00000             0.43174          -419.16381          -418.73207                   -
       195               1.098             0.00000             0.43526          -419.16752          -418.73226                   -
       196               1.107             0.00000             0.43880          -419.17107          -418.73227                   -
       197               1.116             0.00000             0.44235          -419.17446          -418.73211                   -
       198               1.125             0.00000             0.44595          -419.17772          -418.73177                   -
       199               1.134             0.00000             0.44962          -419.18090          -418.73129                   -
       200               1.143             0.00000             0.45331          -419.18398          -418.73067                   -
       201               1.153             0.00000             0.45697          -419.18691          -418.72994                   -
       202               1.162             0.00000             0.46058          -419.18971          -418.72913                   -
       203               1.171             0.00000             0.46416          -419.19243          -418.72827                   -
       204               1.180             0.00000             0.46777          -419.19518          -418.72741                   -
       205               1.189             0.00000             0.47144          -419.19800          -418.72656                   -
       206               1.199             0.00000             0.47516          -419.20091          -418.72575                   -
       207               1.208             0.00000             0.47892          -419.20390          -418.72497                   -
       208               1.218             0.00000             0.48274          -419.20699          -418.72425                   -
       209               1.228             0.00000             0.48666          -419.21024          -418.72358                   -
       210               1.238             0.00000             0.49068          -419.21364          -418.72296                   -
       211               1.248             0.00000             0.49476          -419.21715          -418.72239                   -
       212               1.258             0.00000             0.49884          -419.22070          -418.72186                   -
       213               1.268             0.00000             0.50289          -419.22425          -418.72136                   -
       214               1.279             0.00000             0.50690          -419.22779          -418.72089                   -
       215               1.289             0.00000             0.51088          -419.23131          -418.72043                   -
       216               1.299             0.00000             0.51485          -419.23480          -418.71995                   -
       217               1.309             0.00000             0.51881          -419.23823          -418.71943                   -
       218               1.319             0.00000             0.52278          -419.24162          -418.71884                   -
       219               1.329             0.00000             0.52681          -419.24500          -418.71819                   -
       220               1.339             0.00000             0.53094          -419.24841          -418.71748                   -
       221               1.350             0.00000             0.53517          -419.25189          -418.71671                   -
       222               1.361             0.00000             0.53950          -419.25541          -418.71591                   -
       223               1.372             0.00000             0.54386          -419.25894          -418.71508                   -
       224               1.383             0.00000             0.54822          -419.26243          -418.71422                   -
       225               1.394             0.00000             0.55256          -419.26586          -418.71331                   -
       226               1.405             0.00000             0.55688          -419.26921          -418.71233                   -
       227               1.416             0.00000             0.56121          -419.27246          -418.71125                   -
       228               1.427             0.00000             0.56558          -419.27562          -418.71005                   -
       229               1.438             0.00000             0.57002          -419.27873          -418.70871                   -
       230               1.449             0.00000             0.57458          -419.28183          -418.70725                   -
       231               1.461             0.00000             0.57929          -419.28499          -418.70570                   -
       232               1.473             0.00000             0.58416          -419.28827          -418.70411                   -
       233               1.486             0.00000             0.58914          -419.29168          -418.70253                   -
       234               1.499             0.00000             0.59416          -419.29517          -418.70102                   -
       235               1.511             0.00000             0.59911          -419.29870          -418.69959                   -
       236               1.523             0.00000             0.60395          -419.30221          -418.69826                   -
       237               1.535             0.00000             0.60865          -419.30567          -418.69702                   -
       238               1.547             0.00000             0.61321          -419.30907          -418.69586                   -
       239               1.558             0.00000             0.61762          -419.31240          -418.69478                   -
       240               1.569             0.00000             0.62192          -419.31570          -418.69378                   -
       241               1.579             0.00000             0.62618          -419.31905          -418.69287                   -
       242               1.590             0.00000             0.63049          -419.32258          -418.69209                   -
       243               1.602             0.00000             0.63492          -419.32638          -418.69146                   -
       244               1.613             0.00000             0.63948          -419.33048          -418.69100                   -
       245               1.625             0.00000             0.64414          -419.33483          -418.69069                   -
       246               1.637             0.00000             0.64887          -419.33938          -418.69051                   -
       247               1.649             0.00000             0.65365          -419.34404          -418.69039                   -
       248               1.661             0.00000             0.65844          -419.34874          -418.69029                   -
       249               1.673             0.00000             0.66320          -419.35335          -418.69015                   -
       250               1.685             0.00000             0.66785          -419.35779          -418.68994                   -
       251               1.696             0.00000             0.67238          -419.36201          -418.68963                   -
       252               1.707             0.00000             0.67682          -419.36607          -418.68925                   -
       253               1.718             0.00000             0.68124          -419.37008          -418.68884                   -
       254               1.730             0.00000             0.68571          -419.37414          -418.68843                   -
       255               1.741             0.00000             0.69025          -419.37829          -418.68805                   -
       256               1.753             0.00000             0.69485          -419.38254          -418.68769                   -
       257               1.765             0.00000             0.69954          -419.38688          -418.68734                   -
       258               1.777             0.00000             0.70434          -419.39131          -418.68697                   -
       259               1.789             0.00000             0.70923          -419.39576          -418.68653                   -
       260               1.801             0.00000             0.71413          -419.40013          -418.68600                   -
       261               1.814             0.00000             0.71898          -419.40433          -418.68535                   -
       262               1.826             0.00000             0.72374          -419.40834          -418.68460                   -
       263               1.837             0.00000             0.72845          -419.41221          -418.68375                   -
       264               1.849             0.00000             0.73318          -419.41603          -418.68285                   -
       265               1.861             0.00000             0.73796          -419.41987          -418.68191                   -
       266               1.874             0.00000             0.74284          -419.42378          -418.68094                   -
       267               1.886             0.00000             0.74781          -419.42774          -418.67993                   -
       268               1.899             0.00000             0.75292          -419.43179          -418.67887                   -
       269               1.912             0.00000             0.75817          -419.43590          -418.67774                   -
       270               1.926             0.00000             0.76352          -419.44006          -418.67654                   -
       271               1.939             0.00000             0.76889          -419.44416          -418.67527                   -
       272               1.953             0.00000             0.77418          -419.44815          -418.67398                   -
       273               1.966             0.00000             0.77932          -419.45201          -418.67269                   -
       274               1.978             0.00000             0.78432          -419.45579          -418.67147                   -
       275               1.991             0.00000             0.78920          -419.45956          -418.67035                   -
       276               2.003             0.00000             0.79400          -419.46338          -418.66938                   -
       277               2.015             0.00000             0.79876          -419.46730          -418.66854                   -
       278               2.027             0.00000             0.80349          -419.47133          -418.66783                   -
       279               2.039             0.00000             0.80828          -419.47551          -418.66723                   -
       280               2.051             0.00000             0.81318          -419.47988          -418.66670                   -
       281               2.064             0.00000             0.81824          -419.48447          -418.66623                   -
       282               2.077             0.00000             0.82347          -419.48927          -418.66579                   -
       283               2.091             0.00000             0.82882          -419.49422          -418.66540                   -
       284               2.104             0.00000             0.83425          -419.49929          -418.66505                   -
       285               2.118             0.00000             0.83973          -419.50448          -418.66475                   -
       286               2.132             0.00000             0.84526          -419.50978          -418.66451                   -
       287               2.146             0.00000             0.85082          -419.51517          -418.66435                   -
       288               2.160             0.00000             0.85635          -419.52062          -418.66427                   -
       289               2.174             0.00000             0.86179          -419.52606          -418.66427                   -
       290               2.187             0.00000             0.86711          -419.53148          -418.66436                   -
       291               2.200             0.00000             0.87236          -419.53694          -418.66458                   -
       292               2.214             0.00000             0.87757          -419.54253          -418.66496                   -
       293               2.227             0.00000             0.88276          -419.54831          -418.66555                   -
       294               2.240             0.00000             0.88794          -419.55431          -418.66637                   -
       295               2.253             0.00000             0.89309          -419.56053          -418.66744                   -
       296               2.266             0.00000             0.89824          -419.56703          -418.66879                   -
       297               2.279             0.00000             0.90346          -419.57386          -418.67040                   -
       298               2.292             0.00000             0.90879          -419.58104          -418.67226                   -
       299               2.306             0.00000             0.91419          -419.58851          -418.67432                   -
       300               2.320             0.00000             0.91962          -419.59617          -418.67655                   -
       301               2.333             0.00000             0.92506          -419.60395          -418.67889                   -
       302               2.347             0.00000             0.93054          -419.61185          -418.68131                   -
       303               2.361             0.00000             0.93607          -419.61984          -418.68377                   -
       304               2.375             0.00000             0.94163          -419.62785          -418.68622                   -
       305               2.389             0.00000             0.94715          -419.63576          -418.68861                   -
       306               2.403             0.00000             0.95257          -419.64346          -418.69089                   -
       307               2.416             0.00000             0.95789          -419.65091          -418.69302                   -
       308               2.429             0.00000             0.96315          -419.65811          -418.69496                   -
       309               2.443             0.00000             0.96840          -419.66509          -418.69670                   -
       310               2.456             0.00000             0.97361          -419.67181          -418.69821                   -
       311               2.469             0.00000             0.97877          -419.67826          -418.69949                   -
       312               2.482             0.00000             0.98390          -419.68447          -418.70058                   -
       313               2.495             0.00000             0.98906          -419.69054          -418.70148                   -
       314               2.508             0.00000             0.99430          -419.69652          -418.70222                   -
       315               2.521             0.00000             0.99960          -419.70241          -418.70281                   -
       316               2.535             0.00000             1.00490          -419.70815          -418.70325                   -
       317               2.548             0.00000             1.01015          -419.71368          -418.70353                   -
       318               2.561             0.00000             1.01535          -419.71899          -418.70364                   -
       319               2.574             0.00000             1.02053          -419.72411          -418.70359                   -
       320               2.587             0.00000             1.02571          -419.72908          -418.70337                   -
       321               2.600             0.00000             1.03090          -419.73391          -418.70301                   -
       322               2.613             0.00000             1.03608          -419.73859          -418.70251                   -
       323               2.627             0.00000             1.04129          -419.74317          -418.70188                   -
       324               2.640             0.00000             1.04657          -419.74773          -418.70115                   -
       325               2.654             0.00000             1.05198          -419.75231          -418.70033                   -
       326               2.667             0.00000             1.05749          -419.75690          -418.69941                   -
       327               2.681             0.00000             1.06306          -419.76144          -418.69839                   -
       328               2.695             0.00000             1.06862          -419.76588          -418.69726                   -
       329               2.709             0.00000             1.07416          -419.77020          -418.69604                   -
       330               2.723             0.00000             1.07967          -419.77443          -418.69476                   -
       331               2.737             0.00000             1.08514          -419.77859          -418.69345                   -
       332               2.751             0.00000             1.09054          -419.78270          -418.69216                   -
       333               2.764             0.00000             1.09584          -419.78677          -418.69093                   -
       334               2.777             0.00000             1.10104          -419.79081          -418.68977                   -
       335               2.790             0.00000             1.10619          -419.79488          -418.68870                   -
       336               2.803             0.00000             1.11133          -419.79904          -418.68772                   -
       337               2.816             0.00000             1.11650          -419.80331          -418.68681                   -
       338               2.829             0.00000             1.12172          -419.80767          -418.68595                   -
       339               2.843             0.00000             1.12695          -419.81208          -418.68513                   -
       340               2.856             0.00000             1.13220          -419.81655          -418.68435                   -
       341               2.869             0.00000             1.13749          -419.82110          -418.68361                   -
       342               2.883             0.00000             1.14283          -419.82577          -418.68294                   -
