96 1.510000 1.729270 1.557949 1.510000 
97 1.509999 1.735407 1.602798 1.510000 
98 1.509999 1.679617 1.612770 1.510000 
99 1.510001 1.614994 1.599990 1.509999 
100 1.510000 1.570621 1.681921 1.509999 
101 1.510000 1.565971 1.719994 1.510000 
102 1.510000 1.473317 1.643210 1.510000 
103 1.510000 1.588374 1.703568 1.510000 
104 1.510000 1.510522 1.604386 1.510000 
105 1.510000 1.512717 1.481434 1.510000 
106 1.510000 1.524668 1.473151 1.510000 
107 1.510000 1.604921 1.416861 1.509999 
108 1.510000 1.497249 1.361539 1.510000 
109 1.509999 1.440075 1.343252 1.510000 
110 1.510000 1.516893 1.454845 1.510000 
111 1.510000 1.534542 1.452688 1.509999 
112 1.510000 1.366265 1.421370 1.510000 
113 1.510000 1.389708 1.510896 1.510000 
114 1.510000 1.453655 1.526492 1.510000 
115 1.509999 1.354611 1.455232 1.510000 
116 1.510000 1.373256 1.412783 1.510000 
117 1.509999 1.484921 1.465587 1.510000 
118 1.509999 1.497072 1.425087 1.510000 
119 1.510000 1.454211 1.397801 1.510000 
120 1.509999 1.479552 1.374552 1.510000 
121 1.509999 1.577403 1.456704 1.510000 
122 1.510000 1.675607 1.458570 1.510000 
123 1.510000 1.617335 1.483131 1.510000 
124 1.510000 1.681021 1.512753 1.510000 
125 1.510000 1.720915 1.608119 1.509999 
126 1.510000 1.712410 1.662102 1.510000 
127 1.510000 1.700176 1.644619 1.510000 
128 1.510000 1.694713 1.608177 1.509999 
129 1.510000 1.626504 1.641777 1.510000 
130 1.510000 1.592715 1.706474 1.510000 
131 1.510000 1.584457 1.696217 1.509999 
132 1.510000 1.566374 1.632852 1.510000 
133 1.510000 1.559415 1.628206 1.510000 
134 1.510000 1.571408 1.644799 1.509999 
135 1.509999 1.524397 1.558446 1.510000 
136 1.510000 1.445903 1.461026 1.510000 
137 1.510000 1.416482 1.422552 1.510000 
138 1.510000 1.402201 1.416959 1.510000 
139 1.509999 1.434740 1.378245 1.510000 
140 1.510000 1.478639 1.319391 1.509999 
141 1.510000 1.463880 1.305699 1.509999 
142 1.510000 1.507296 1.308133 1.510000 
143 1.510000 1.568946 1.367247 1.510000 
144 1.510000 1.631357 1.442810 1.510000 
145 1.510000 1.645017 1.448765 1.509999 
146 1.510000 1.591502 1.517414 1.510000 
147 1.510000 1.550032 1.578310 1.510000 
148 1.510000 1.608640 1.639199 1.509999 
149 1.510000 1.596997 1.738120 1.510000 
150 1.510000 1.611256 1.681861 1.510000 
151 1.510000 1.585277 1.634425 1.510000 
152 1.510000 1.560377 1.568592 1.510000 
153 1.510000 1.540887 1.519457 1.510000 
154 1.510000 1.517445 1.486029 1.510000 
155 1.510000 1.486750 1.455041 1.510001 
156 1.510000 1.502385 1.430718 1.510000 
157 1.510000 1.556582 1.418296 1.510001 
158 1.510000 1.524934 1.456114 1.509999 
159 1.509999 1.511716 1.484730 1.510000 
160 1.510000 1.557245 1.539568 1.510000 
161 1.510001 1.486833 1.498275 1.510000 
162 1.510000 1.365824 1.554733 1.510000 
163 1.510000 1.363776 1.512233 1.510000 
164 1.510000 1.317277 1.499982 1.510000 
165 1.510000 1.327799 1.470886 1.510000 
166 1.510000 1.328441 1.482128 1.509999 
167 1.509999 1.317858 1.471847 1.509999 
168 1.509999 1.409587 1.509889 1.509999 
169 1.510000 1.453072 1.601370 1.510000 
170 1.510000 1.452831 1.592200 1.510000 
171 1.510000 1.465672 1.621030 1.509999 
172 1.509999 1.521116 1.670225 1.510000 
173 1.510000 1.592846 1.657311 1.509999 
174 1.510000 1.596714 1.632074 1.510000 
175 1.509999 1.710309 1.556598 1.510000 
176 1.510000 1.726675 1.565629 1.510000 
177 1.510000 1.780441 1.516031 1.510000 
178 1.509999 1.766171 1.534936 1.510000 
179 1.510000 1.756489 1.531582 1.510000 
180 1.509999 1.670452 1.451581 1.510001 
181 1.509999 1.586149 1.396916 1.509999 
182 1.510001 1.501195 1.406399 1.509999 
183 1.510000 1.543042 1.500163 1.510000 
184 1.510000 1.513477 1.601684 1.510000 
185 1.510000 1.460502 1.676775 1.510000 
186 1.509999 1.466608 1.712183 1.510000 
187 1.509999 1.453445 1.718013 1.510000 
188 1.510000 1.439640 1.716094 1.510000 
189 1.509999 1.474060 1.704061 1.509999 
190 1.509999 1.508043 1.677930 1.509999 
191 1.510000 1.472159 1.602309 1.510000 
192 1.510000 1.642560 1.538756 1.509999 
193 1.510000 1.683309 1.503801 1.510000 
194 1.509999 1.683985 1.446769 1.510000 
195 1.510000 1.672512 1.387654 1.510000 
196 1.510000 1.696629 1.422411 1.510000 
197 1.510000 1.614534 1.452388 1.509999 
198 1.510001 1.543288 1.471718 1.510000 
199 1.510000 1.515410 1.541757 1.509999 
200 1.510000 1.433680 1.582588 1.510000 
201 1.510000 1.465530 1.563333 1.510000 
202 1.510000 1.509629 1.591918 1.510001 
203 1.509999 1.411494 1.506697 1.510000 
204 1.510000 1.498179 1.608488 1.510001 
205 1.510000 1.607408 1.599541 1.509999 
206 1.509999 1.632054 1.527364 1.510001 
207 1.509999 1.710623 1.618388 1.510001 
208 1.510000 1.715511 1.650392 1.509999 
209 1.509999 1.664669 1.564076 1.510000 
210 1.509999 1.646015 1.551812 1.509999 
211 1.510000 1.656797 1.527336 1.509999 
212 1.510000 1.581928 1.514376 1.509999 
213 1.510000 1.496798 1.568134 1.510000 
214 1.510000 1.493412 1.632997 1.510000 
215 1.510000 1.506743 1.723047 1.509999 
216 1.510000 1.523175 1.690883 1.510000 
217 1.510000 1.509891 1.740922 1.509999 
218 1.510000 1.522912 1.693951 1.510000 
219 1.510001 1.528795 1.668284 1.509999 
220 1.509999 1.579546 1.579731 1.509999 
221 1.510000 1.680866 1.577599 1.510000 
222 1.510000 1.681589 1.541566 1.509999 
223 1.510000 1.608605 1.455018 1.510000 
224 1.510001 1.673342 1.499456 1.510000 
225 1.510000 1.648673 1.516281 1.510000 
226 1.510000 1.597708 1.478469 1.510000 
227 1.510000 1.506902 1.405090 1.510000 
228 1.510000 1.565984 1.512627 1.510000 
229 1.510000 1.452030 1.491050 1.509999 
230 1.510001 1.448568 1.501408 1.510000 
231 1.510000 1.476552 1.542249 1.510000 
232 1.510000 1.527646 1.645478 1.510000 
233 1.510000 1.471809 1.645593 1.510000 
234 1.509999 1.497419 1.648031 1.510000 
235 1.510000 1.592052 1.699391 1.510000 
236 1.510000 1.585364 1.689005 1.510000 
237 1.510000 1.542347 1.630380 1.510000 
238 1.510000 1.608741 1.639274 1.510000 
239 1.510000 1.688381 1.641618 1.509999 
240 1.509999 1.697124 1.529147 1.509999 
241 1.510000 1.611730 1.492104 1.509999 
242 1.509999 1.638041 1.542011 1.510000 
243 1.509999 1.562387 1.490317 1.509999 
244 1.510001 1.500071 1.433006 1.510000 
245 1.510000 1.467840 1.488990 1.510000 
246 1.509999 1.458106 1.569151 1.510000 
247 1.510000 1.521243 1.677543 1.510001 
248 1.510000 1.563640 1.679811 1.510000 
249 1.510000 1.532160 1.596203 1.510001 
250 1.509999 1.500789 1.590843 1.510000 
251 1.509999 1.502328 1.486614 1.510000 
252 1.510000 1.528200 1.482714 1.509999 
253 1.509999 1.496620 1.407343 1.509999 
254 1.510000 1.539150 1.416776 1.510000 
255 1.510000 1.530881 1.440111 1.510000 
256 1.510000 1.515141 1.419075 1.510000 
257 1.510000 1.589776 1.425617 1.510001 
258 1.510000 1.631268 1.557448 1.510001 
259 1.509999 1.666863 1.532466 1.510001 
260 1.510000 1.635078 1.614676 1.510000 
261 1.510000 1.670575 1.674184 1.510000 
262 1.509999 1.653366 1.673677 1.510000 
263 1.509999 1.526382 1.684371 1.510000 
264 1.510000 1.540154 1.621010 1.510000 
265 1.510000 1.553753 1.601195 1.509999 
266 1.510000 1.462670 1.530245 1.510000 
267 1.510000 1.508082 1.527178 1.510000 
268 1.509999 1.524194 1.447630 1.510000 
269 1.510000 1.494668 1.449769 1.509999 
270 1.510000 1.522933 1.456915 1.510000 
271 1.510000 1.584688 1.558787 1.509999 
272 1.510000 1.488989 1.528461 1.510000 
273 1.510000 1.516268 1.514084 1.510000 
274 1.510000 1.490922 1.569856 1.510001 
275 1.509999 1.420425 1.575983 1.510000 
276 1.509999 1.408836 1.497033 1.509999 
277 1.510000 1.465073 1.568710 1.509999 
278 1.509999 1.584843 1.587122 1.510000 
279 1.510000 1.638577 1.561913 1.510001 
280 1.509999 1.583445 1.536534 1.510000 
281 1.510000 1.604634 1.555388 1.510001 
282 1.509999 1.589918 1.568007 1.510000 
283 1.510000 1.486835 1.430971 1.510000 
284 1.509999 1.464831 1.437098 1.510000 
285 1.510000 1.536697 1.457733 1.510000 
286 1.509999 1.447474 1.455178 1.510001 
287 1.509999 1.462211 1.496569 1.509999 
288 1.510000 1.542930 1.484981 1.510001 
289 1.510000 1.507228 1.377537 1.510000 
290 1.509999 1.552631 1.484861 1.510000 
291 1.510000 1.562554 1.490749 1.510000 
292 1.510000 1.496546 1.465376 1.510000 
293 1.509999 1.521554 1.521195 1.510000 
294 1.510000 1.472935 1.525554 1.510000 
295 1.510000 1.487338 1.603760 1.510000 
296 1.510000 1.542366 1.581509 1.510000 
297 1.510000 1.503955 1.558161 1.510000 
298 1.510000 1.591340 1.685227 1.510000 
299 1.510000 1.530466 1.484310 1.510000 
300 1.510000 1.529035 1.453652 1.510000 
301 1.510000 1.553168 1.489427 1.510000 
302 1.510000 1.496956 1.368417 1.510000 
303 1.510000 1.556971 1.411644 1.510000 
304 1.510000 1.439698 1.426810 1.510000 
305 1.510000 1.372216 1.471240 1.510000 
306 1.510000 1.454737 1.627923 1.510000 
307 1.510000 1.391680 1.563495 1.510000 
308 1.509999 1.407357 1.602333 1.510000 
309 1.510000 1.534677 1.550593 1.510000 
310 1.509999 1.403836 1.469880 1.510000 
311 1.509999 1.496833 1.552973 1.510000 
312 1.509999 1.619853 1.529726 1.510000 
313 1.510001 1.540870 1.531099 1.509999 
314 1.510000 1.583024 1.601189 1.510001 
315 1.510000 1.567865 1.521245 1.510000 
316 1.510000 1.543952 1.522380 1.510000 
317 1.510000 1.597110 1.650326 1.510001 
318 1.510000 1.523191 1.579559 1.510001 
319 1.510000 1.506790 1.557869 1.510000 
320 1.509999 1.524162 1.626090 1.510000 
321 1.510000 1.490305 1.591118 1.510000 
322 1.510000 1.475471 1.554910 1.510001 
323 1.510000 1.476214 1.526930 1.510000 
324 1.510000 1.578331 1.504940 1.509999 
325 1.510001 1.522828 1.490800 1.509999 
326 1.510000 1.521889 1.528523 1.510000 
327 1.510000 1.586946 1.567316 1.510000 
328 1.510000 1.618600 1.537789 1.510000 
329 1.510000 1.650097 1.521444 1.509999 
330 1.509999 1.616742 1.567296 1.509999 
331 1.509999 1.684257 1.577244 1.510000 
332 1.510000 1.626727 1.604828 1.510000 
333 1.510000 1.544153 1.596659 1.510000 
334 1.510000 1.554396 1.637427 1.510000 
335 1.510000 1.442802 1.609761 1.510000 
336 1.510000 1.431648 1.554362 1.510000 
337 1.510000 1.446247 1.440879 1.510000 
338 1.510000 1.451446 1.402272 1.510000 
339 1.510000 1.438199 1.339658 1.510000 
340 1.510000 1.452561 1.302000 1.510000 
341 1.510000 1.559803 1.340847 1.510000 
342 1.510000 1.616802 1.305035 1.510000 
343 1.510000 1.517225 1.237126 1.510001 
344 1.510000 1.533461 1.277654 1.510000 
345 1.510001 1.632608 1.395388 1.510000 
346 1.510000 1.695738 1.552543 1.510000 
347 1.510001 1.678270 1.617422 1.510000 
348 1.510000 1.650849 1.649798 1.510000 
349 1.510000 1.559245 1.692590 1.509999 
350 1.509999 1.422833 1.571001 1.510000 
351 1.510000 1.501146 1.609543 1.510000 
352 1.509999 1.418036 1.577849 1.510000 
353 1.510000 1.444864 1.607764 1.510000 
354 1.510000 1.524966 1.673902 1.509999 
355 1.510000 1.606159 1.739877 1.510001 
356 1.510000 1.628776 1.721923 1.510000 
357 1.510000 1.679582 1.657911 1.510000 
358 1.510000 1.687784 1.569819 1.510000 
359 1.510000 1.702517 1.595539 1.510000 
360 1.510000 1.701469 1.546860 1.510000 
361 1.510000 1.618488 1.461212 1.510000 
362 1.510001 1.556185 1.515933 1.510000 
363 1.510001 1.598044 1.542091 1.509999 
364 1.509999 1.552633 1.482191 1.510000 
365 1.509999 1.573776 1.439924 1.510000 
366 1.509999 1.480147 1.441969 1.510000 
367 1.510000 1.434921 1.457829 1.510000 
368 1.509999 1.473949 1.514986 1.510001 
369 1.510000 1.432650 1.520434 1.510000 
370 1.509999 1.406045 1.479282 1.510000 
371 1.510000 1.346269 1.561217 1.509999 
372 1.510000 1.395264 1.544480 1.509999 
373 1.510000 1.428842 1.502113 1.510001 
374 1.510000 1.499856 1.563464 1.510000 
375 1.510000 1.494378 1.519607 1.510000 
376 1.510000 1.483583 1.541207 1.509999 
377 1.510000 1.560286 1.469842 1.509999 
378 1.509999 1.551531 1.573051 1.510000 
379 1.510001 1.516709 1.513658 1.510000 
380 1.509999 1.450445 1.435787 1.510000 
381 1.510000 1.474347 1.361983 1.510000 
382 1.510000 1.453702 1.404940 1.510000 
383 1.510000 1.378564 1.360143 1.509999 
384 1.510000 1.387728 1.437408 1.510000 
385 1.510000 1.436591 1.520143 1.510000 
386 1.510000 1.427731 1.664460 1.509999 
387 1.510000 1.495524 1.729932 1.510000 
388 1.509999 1.530696 1.721508 1.510000 
389 1.509999 1.535001 1.710204 1.510000 
390 1.510000 1.554286 1.666143 1.509999 
391 1.510000 1.612660 1.635013 1.510000 
392 1.510000 1.583946 1.580628 1.509999 
393 1.509999 1.578822 1.473386 1.510000 
394 1.510000 1.527915 1.417872 1.510000 
395 1.510000 1.512981 1.419449 1.510000 
396 1.509999 1.477855 1.375734 1.510001 
397 1.510000 1.398810 1.316393 1.510000 
398 1.510000 1.400459 1.344583 1.510000 
399 1.510001 1.495379 1.454230 1.510000 
400 1.510000 1.582973 1.474945 1.510000 
401 1.510000 1.541389 1.491728 1.510000 
402 1.510000 1.579926 1.567683 1.509999 
403 1.510001 1.466029 1.600937 1.510000 
404 1.510000 1.568068 1.664128 1.510000 
405 1.510000 1.610516 1.732519 1.510000 
406 1.510000 1.514882 1.646872 1.510000 
407 1.510000 1.513127 1.610053 1.510000 
408 1.509999 1.610105 1.576023 1.510000 
409 1.509999 1.615703 1.552657 1.509999 
410 1.510000 1.566711 1.500567 1.510000 
411 1.510000 1.514404 1.431109 1.510000 
412 1.510000 1.486811 1.420199 1.510000 
413 1.510000 1.459446 1.495577 1.510000 
414 1.510000 1.411117 1.520687 1.510001 
415 1.510000 1.384925 1.461676 1.510000 
416 1.510000 1.527973 1.623680 1.509999 
417 1.510000 1.611302 1.761842 1.510000 
418 1.509999 1.592816 1.753568 1.510000 
419 1.509999 1.607507 1.646088 1.509999 
420 1.510000 1.685377 1.621557 1.509999 
421 1.509999 1.664002 1.582166 1.509999 
422 1.510000 1.613682 1.446604 1.510000 
423 1.510001 1.586201 1.416365 1.510000 
424 1.509999 1.586185 1.437654 1.510000 
425 1.509999 1.532148 1.345267 1.510000 
426 1.510000 1.452180 1.365732 1.509999 
427 1.510000 1.469340 1.410046 1.510000 
428 1.510000 1.503793 1.422235 1.509999 
429 1.509999 1.451345 1.515851 1.509999 
430 1.510000 1.396774 1.560848 1.510000 
431 1.510000 1.423409 1.658379 1.509999 
432 1.510000 1.414891 1.719663 1.510000 
433 1.510000 1.510039 1.705121 1.509999 
434 1.509999 1.485187 1.769581 1.510000 
435 1.510000 1.510427 1.631218 1.510000 
436 1.509999 1.583387 1.649462 1.510000 
437 1.510000 1.556292 1.531876 1.510000 
438 1.509999 1.627797 1.432913 1.510000 
439 1.510000 1.625955 1.441809 1.510000 
440 1.510000 1.608372 1.392509 1.510001 
441 1.510000 1.557263 1.374237 1.510000 
442 1.510000 1.554819 1.405569 1.509999 
443 1.510000 1.571327 1.493923 1.510000 
444 1.510000 1.516298 1.523523 1.509999 
445 1.510000 1.484720 1.649449 1.510000 
446 1.509999 1.516227 1.682707 1.510000 
447 1.509999 1.490513 1.714077 1.510000 
448 1.509999 1.454124 1.711673 1.510000 
449 1.510000 1.423179 1.634377 1.510000 
450 1.510000 1.463223 1.581594 1.510000 
451 1.510000 1.443030 1.504336 1.510000 
452 1.510000 1.439109 1.436479 1.510000 
453 1.510000 1.485338 1.421898 1.510000 
454 1.509999 1.526864 1.348680 1.510000 
455 1.509999 1.635287 1.398893 1.510000 
456 1.510000 1.647426 1.443437 1.510000 
457 1.510000 1.632782 1.419444 1.510000 
458 1.510000 1.633814 1.439044 1.510000 
459 1.509999 1.588171 1.539083 1.510000 
460 1.510000 1.566440 1.570655 1.510000 
461 1.510000 1.482248 1.537590 1.510000 
462 1.510000 1.420176 1.535757 1.510000 
463 1.510000 1.391002 1.576592 1.510000 
464 1.510000 1.383157 1.624261 1.509999 
465 1.510000 1.496961 1.614006 1.509999 
466 1.510000 1.524615 1.688505 1.510000 
467 1.509999 1.585009 1.712408 1.509999 
468 1.510001 1.610751 1.620769 1.510000 
469 1.509999 1.590411 1.620116 1.509999 
470 1.510000 1.590302 1.539133 1.510000 
471 1.510000 1.552330 1.407170 1.510000 
472 1.510000 1.526503 1.478852 1.510000 
473 1.510000 1.595467 1.533005 1.510000 
474 1.510001 1.585505 1.612311 1.510000 
475 1.510000 1.565810 1.593928 1.509999 
476 1.510000 1.581060 1.642757 1.509999 
477 1.510000 1.671924 1.677305 1.510000 
478 1.510000 1.561565 1.601353 1.510000 
479 1.510000 1.544439 1.563279 1.510000 
480 1.510001 1.546240 1.536451 1.510000 
481 1.510000 1.464963 1.431602 1.510000 
482 1.510000 1.488173 1.513180 1.509999 
483 1.510000 1.551928 1.565156 1.510000 
484 1.509999 1.574856 1.570251 1.510000 
485 1.510000 1.579513 1.512353 1.509999 
486 1.510000 1.536933 1.570434 1.510000 
487 1.510000 1.610078 1.597565 1.510000 
488 1.510000 1.611695 1.603141 1.510000 
489 1.510000 1.490836 1.606392 1.510000 
490 1.510000 1.544163 1.657310 1.510001 
491 1.509999 1.424659 1.606022 1.510000 
492 1.509999 1.357525 1.609697 1.510000 
493 1.509999 1.351263 1.500921 1.510000 
494 1.510000 1.346543 1.437956 1.510000 
495 1.510000 1.425526 1.502040 1.510000 
496 1.509999 1.449808 1.475851 1.510000 
497 1.509999 1.512092 1.426448 1.509999 
498 1.510000 1.583602 1.468474 1.510000 
499 1.510000 1.648041 1.554228 1.510000 
500 1.510000 1.713220 1.557000 1.510000 
501 1.510000 1.738375 1.587722 1.510001 
502 1.510000 1.751190 1.598415 1.510000 
503 1.510000 1.708828 1.658754 1.510000 
504 1.510000 1.693219 1.629263 1.510000 
505 1.510000 1.637012 1.626852 1.510000 
506 1.510001 1.543771 1.621136 1.510000 
507 1.510000 1.470190 1.576996 1.509999 
508 1.509999 1.352303 1.522983 1.510000 
509 1.510000 1.343641 1.449503 1.510000 
510 1.510001 1.396409 1.440741 1.510000 
511 1.510000 1.383228 1.381414 1.510000 
512 1.510000 1.411006 1.360952 1.510000 
513 1.510000 1.431225 1.385793 1.509999 
514 1.510000 1.506814 1.461005 1.510000 
515 1.510000 1.479871 1.465392 1.509999 
516 1.510000 1.548633 1.573038 1.510000 
517 1.510000 1.488258 1.507532 1.510000 
518 1.510000 1.560754 1.586034 1.510000 
519 1.510000 1.520429 1.589602 1.510000 
520 1.510000 1.473277 1.496605 1.510000 
521 1.510000 1.525742 1.556946 1.510001 
522 1.510000 1.511343 1.548578 1.510000 
523 1.510000 1.525457 1.498507 1.510000 
524 1.510001 1.540427 1.610525 1.510000 
525 1.510000 1.552681 1.572889 1.510000 
526 1.510000 1.495083 1.552755 1.510000 
527 1.510000 1.437140 1.529028 1.510000 
528 1.510000 1.385403 1.559436 1.510000 
529 1.510000 1.399144 1.610856 1.510000 
530 1.510000 1.337045 1.554265 1.510000 
531 1.510000 1.340196 1.449214 1.510000 
532 1.510000 1.418295 1.517273 1.510000 
533 1.510000 1.466767 1.440921 1.510000 
534 1.510000 1.478248 1.378722 1.510000 
535 1.510000 1.571133 1.493230 1.510000 
536 1.509999 1.473705 1.445629 1.510000 
537 1.510000 1.447798 1.335038 1.510000 
538 1.510000 1.448811 1.401950 1.510000 
539 1.510000 1.387424 1.411051 1.510000 
540 1.509999 1.496303 1.478056 1.509999 
541 1.509999 1.453902 1.468753 1.510000 
542 1.510000 1.474273 1.415518 1.510000 
543 1.509999 1.569394 1.465584 1.510000 
544 1.510000 1.543140 1.455454 1.510000 
545 1.510000 1.603836 1.505941 1.510000 
546 1.509999 1.677359 1.586805 1.510000 
547 1.510000 1.614716 1.601649 1.510000 
548 1.510000 1.488831 1.588641 1.510000 
549 1.510000 1.493624 1.668567 1.510000 
550 1.509999 1.504430 1.723410 1.510000 
551 1.510000 1.503670 1.645257 1.510000 
552 1.509999 1.375493 1.463778 1.510000 
553 1.510000 1.414772 1.491129 1.509999 
554 1.510000 1.486796 1.521270 1.510000 
555 1.510000 1.431383 1.410671 1.510000 
556 1.510000 1.471534 1.410280 1.510000 
557 1.510000 1.542153 1.451394 1.510000 
558 1.509999 1.640505 1.480738 1.510000 
559 1.510000 1.641465 1.462105 1.510000 
560 1.509999 1.631964 1.524074 1.510000 
561 1.509999 1.671318 1.602889 1.510000 
562 1.510000 1.624342 1.564106 1.510000 
563 1.509999 1.539954 1.616776 1.510001 
564 1.509999 1.515123 1.705793 1.510000 
565 1.510000 1.568104 1.706335 1.510000 
566 1.510000 1.589763 1.568893 1.510000 
567 1.510000 1.656347 1.526551 1.510000 
568 1.510000 1.636794 1.525827 1.510000 
569 1.509999 1.521674 1.383476 1.510000 
570 1.510000 1.566619 1.402450 1.510000 
571 1.510000 1.628049 1.419531 1.510000 
572 1.510000 1.614535 1.329088 1.510000 
573 1.510000 1.653849 1.464140 1.510000 
574 1.510000 1.568261 1.567290 1.509999 
575 1.510000 1.411564 1.568913 1.510000 
576 1.510000 1.388386 1.634007 1.510000 
577 1.510000 1.450352 1.730693 1.510000 
578 1.510000 1.467090 1.820530 1.510000 
579 1.510001 1.438369 1.768195 1.510001 
580 1.510000 1.507779 1.753701 1.509999 
581 1.510000 1.529171 1.708359 1.510000 
582 1.510000 1.514933 1.628096 1.510000 
583 1.510000 1.511659 1.543874 1.510000 
584 1.510000 1.617196 1.531196 1.510000 
585 1.510000 1.666356 1.468140 1.510000 
586 1.510000 1.648774 1.422795 1.510000 
587 1.510000 1.658406 1.379563 1.510000 
588 1.510000 1.694814 1.419971 1.510000 
589 1.510001 1.705514 1.441278 1.510000 
590 1.510000 1.698868 1.537280 1.509999 
591 1.509999 1.669439 1.592459 1.510000 
592 1.509999 1.528631 1.505509 1.510000 
593 1.510000 1.515229 1.550980 1.510000 
594 1.510000 1.486103 1.647036 1.510000 
595 1.510000 1.447925 1.550362 1.509999 
596 1.510000 1.364788 1.560531 1.510000 
597 1.510000 1.341147 1.576712 1.509999 
598 1.510000 1.362571 1.580273 1.510000 
599 1.510000 1.426378 1.558849 1.510000 
600 1.509999 1.504596 1.543361 1.509999 
601 1.510000 1.495693 1.593108 1.510000 
602 1.510000 1.523074 1.486084 1.509999 
603 1.510000 1.543222 1.506662 1.510000 
604 1.510000 1.567568 1.547204 1.510000 
605 1.509999 1.581794 1.487789 1.509999 
606 1.510000 1.645944 1.438100 1.510000 
607 1.510000 1.663530 1.540270 1.510000 
