        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       136             300.000             0.00000          1120.48644         -3904.32534         -2783.83890                   -
       137             300.000             0.00000          1120.48644         -3917.93374         -2797.44730                   -
       138             300.000             0.00000          1120.48644         -3902.38791         -2781.90147                   -
       139             300.000             0.00000          1120.48644         -3868.64897         -2748.16253                   -
       140             300.000             0.00000          1120.48644         -3859.90496         -2739.41852                  29
       141             300.000             0.00000          1120.48644         -3883.47362         -2762.98717                   -
       142             300.000             0.00000          1120.48644         -3900.16555         -2779.67911                   -
       143             300.000             0.00000          1120.48644         -3891.68752         -2771.20108                   -
       144             300.000             0.00000          1120.48644         -3883.55269         -2763.06625                   -
       145             300.000             0.00000          1120.48644         -3890.31302         -2769.82658                  30
       146             300.000             0.00000          1120.48644         -3886.27377         -2765.78733                   -
       147             300.000             0.00000          1120.48644         -3856.32423         -2735.83779                   -
       148             300.000             0.00000          1120.48644         -3831.13070         -2710.64425                   -
       149             300.000             0.00000          1120.48644         -3839.35483         -2718.86839                   -
       150             300.000             0.00000          1120.48644         -3858.19209         -2737.70565                  31
       151             300.000             0.00000          1120.48644         -3854.60814         -2734.12170                   -
       152             300.000             0.00000          1120.48644         -3841.56521         -2721.07877                   -
       153             300.000             0.00000          1120.48644         -3847.50982         -2727.02338                   -
       154             300.000             0.00000          1120.48644         -3857.95207         -2737.46563                   -
       155             300.000             0.00000          1120.48644         -3839.90881         -2719.42237                  32
       156             300.000             0.00000          1120.48644         -3806.62268         -2686.13623                   -
       157             300.000             0.00000          1120.48644         -3802.25950         -2681.77305                   -
       158             300.000             0.00000          1120.48644         -3827.26979         -2706.78335                   -
       159             300.000             0.00000          1120.48644         -3835.79360         -2715.30716                   -
       160             300.000             0.00000          1120.48644         -3814.03431         -2693.54787                  33
       161             300.000             0.00000          1120.48644         -3798.60371         -2678.11727                   -
       162             300.000             0.00000          1120.48644         -3808.83416         -2688.34772                   -
       163             300.000             0.00000          1120.48644         -3813.68983         -2693.20339                   -
       164             300.000             0.00000          1120.48644         -3792.67169         -2672.18525                   -
       165             300.000             0.00000          1120.48644         -3775.79316         -2655.30671                  34
       166             300.000             0.00000          1120.48644         -3790.49567         -2670.00923                   -
       167             300.000             0.00000          1120.48644         -3810.41424         -2689.92779                   -
       168             300.000             0.00000          1120.48644         -3801.44572         -2680.95927                   -
       169             300.000             0.00000          1120.48644         -3779.66780         -2659.18136                   -
       170             300.000             0.00000          1120.48644         -3778.56829         -2658.08185                  35
       171             300.000             0.00000          1120.48644         -3788.53602         -2668.04958                   -
       172             300.000             0.00000          1120.48644         -3779.39123         -2658.90479                   -
       173             300.000             0.00000          1120.48644         -3762.37162         -2641.88518                   -
       174             300.000             0.00000          1120.48644         -3773.20230         -2652.71586                   -
       175             300.000             0.00000          1120.48644         -3804.14773         -2683.66129                  36
       176             300.000             0.00000          1120.48644         -3810.74014         -2690.25370                   -
       177             300.000             0.00000          1120.48644         -3785.79031         -2665.30387                   -
       178             300.000             0.00000          1120.48644         -3768.92533         -2648.43889                   -
       179             300.000             0.00000          1120.48644         -3779.07587         -2658.58943                   -
       180             300.000             0.00000          1120.48644         -3786.36008         -2665.87364                  37
       181             300.000             0.00000          1120.48644         -3772.43285         -2651.94641                   -
       182             300.000             0.00000          1120.48644         -3765.71169         -2645.22525                   -
       183             300.000             0.00000          1120.48644         -3788.96531         -2668.47887                   -
       184             300.000             0.00000          1120.48644         -3814.30596         -2693.81952                   -
       185             300.000             0.00000          1120.48644         -3809.15698         -2688.67053                  38
       186             300.000             0.00000          1120.48644         -3788.40527         -2667.91883                   -
       187             300.000             0.00000          1120.48644         -3783.53069         -2663.04425                   -
       188             300.000             0.00000          1120.48644         -3788.62559         -2668.13915                   -
       189             300.000             0.00000          1120.48644         -3778.81512         -2658.32868                   -
       190             300.000             0.00000          1120.48644         -3762.41368         -2641.92724                  39
       191             300.000             0.00000          1120.48644         -3767.15167         -2646.66523                   -
       192             300.000             0.00000          1120.48644         -3786.29597         -2665.80953                   -
       193             300.000             0.00000          1120.48644         -3786.35469         -2665.86825                   -
       194             300.000             0.00000          1120.48644         -3764.92660         -2644.44016                   -
       195             300.000             0.00000          1120.48644         -3753.79346         -2633.30702                  40
       196             300.000             0.00000          1120.48644         -3763.48183         -2642.99538                   -
       197             300.000             0.00000          1120.48644         -3767.21343         -2646.72699                   -
       198             300.000             0.00000          1120.48644         -3752.68929         -2632.20285                   -
       199             300.000             0.00000          1120.48644         -3744.99156         -2624.50512                   -
       200             300.000             0.00000          1120.48644         -3760.26129         -2639.77485                  41
       201             300.000             0.00000          1120.48644         -3774.07933         -2653.59288                   -
       202             300.000             0.00000          1120.48644         -3763.43020         -2642.94376                   -
       203             300.000             0.00000          1120.48644         -3745.70955         -2625.22311                   -
       204             300.000             0.00000          1120.48644         -3747.86724         -2627.38080                   -
       205             300.000             0.00000          1120.48644         -3761.98867         -2641.50223                  42
       206             300.000             0.00000          1120.48644         -3764.46637         -2643.97992                   -
       207             300.000             0.00000          1120.48644         -3759.51617         -2639.02973                   -
       208             300.000             0.00000          1120.48644         -3767.22421         -2646.73777                   -
       209             300.000             0.00000          1120.48644         -3782.47363         -2661.98719                   -
       210             300.000             0.00000          1120.48644         -3782.01040         -2661.52396                  43
       211             300.000             0.00000          1120.48644         -3766.27581         -2645.78937                   -
       212             300.000             0.00000          1120.48644         -3759.20050         -2638.71406                   -
       213             300.000             0.00000          1120.48644         -3767.41956         -2646.93312                   -
       214             300.000             0.00000          1120.48644         -3771.42218         -2650.93574                   -
       215             300.000             0.00000          1120.48644         -3763.02312         -2642.53667                  44
       216             300.000             0.00000          1120.48644         -3758.81695         -2638.33051                   -
       217             300.000             0.00000          1120.48644         -3767.15591         -2646.66947                   -
       218             300.000             0.00000          1120.48644         -3770.79184         -2650.30540                   -
       219             300.000             0.00000          1120.48644         -3757.89289         -2637.40645                   -
       220             300.000             0.00000          1120.48644         -3744.25255         -2623.76611                  45
       221             300.000             0.00000          1120.48644         -3747.21043         -2626.72399                   -
       222             300.000             0.00000          1120.48644         -3757.63926         -2637.15282                   -
       223             300.000             0.00000          1120.48644         -3758.87435         -2638.38791                   -
       224             300.000             0.00000          1120.48644         -3755.67531         -2635.18887                   -
       225             300.000             0.00000          1120.48644         -3761.55846         -2641.07202                  46
       226             300.000             0.00000          1120.48644         -3771.21743         -2650.73098                   -
       227             300.000             0.00000          1120.48644         -3769.56616         -2649.07972                   -
       228             300.000             0.00000          1120.48644         -3759.78547         -2639.29902                   -
       229             300.000             0.00000          1120.48644         -3758.73624         -2638.24980                   -
       230             300.000             0.00000          1120.48644         -3768.65944         -2648.17300                  47
       231             300.000             0.00000          1120.48644         -3775.62217         -2655.13573                   -
       232             300.000             0.00000          1120.48644         -3775.53825         -2655.05181                   -
       233             300.000             0.00000          1120.48644         -3778.77341         -2658.28697                   -
       234             300.000             0.00000          1120.48644         -3787.17969         -2666.69325                   -
       235             300.000             0.00000          1120.48644         -3788.16622         -2667.67978                  48
       236             300.000             0.00000          1120.48644         -3777.65609         -2657.16965                   -
       237             300.000             0.00000          1120.48644         -3769.39247         -2648.90603                   -
       238             300.000             0.00000          1120.48644         -3773.14466         -2652.65822                   -
       239             300.000             0.00000          1120.48644         -3779.91284         -2659.42639                   -
       240             300.000             0.00000          1120.48644         -3779.46766         -2658.98122                  49
       241             300.000             0.00000          1120.48644         -3776.97137         -2656.48493                   -
       242             300.000             0.00000          1120.48644         -3780.12550         -2659.63905                   -
       243             300.000             0.00000          1120.48644         -3783.03874         -2662.55230                   -
       244             300.000             0.00000          1120.48644         -3776.75883         -2656.27239                   -
       245             300.000             0.00000          1120.48644         -3765.99646         -2645.51002                  50
