        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       100            1785.000             0.00000           707.65917           246.99960           954.65878                  21
       101            1799.850             0.00000           713.54642           253.72404           967.27047                   -
       102            1814.700             0.00000           719.43367           244.93702           964.37069                   -
       103            1829.550             0.00000           725.32092           237.57978           962.90070                   -
       104            1844.400             0.00000           731.20817           243.45625           974.66442                   -
       105            1859.250             0.00000           737.09542           255.53164           992.62706                  22
       106            1874.100             0.00000           742.98267           258.50285          1001.48551                   -
       107            1888.950             0.00000           748.86991           249.24421           998.11413                   -
       108            1903.800             0.00000           754.75716           241.00034           995.75750                   -
       109            1918.650             0.00000           760.64441           245.77996          1006.42437                   -
       110            1933.500             0.00000           766.53166           259.38001          1025.91167                  23
       111            1948.350             0.00000           772.41891           266.94001          1039.35892                   -
       112            1963.200             0.00000           778.30616           260.67080          1038.97696                   -
       113            1978.050             0.00000           784.19341           248.38207          1032.57547                   -
       114            1992.900             0.00000           790.08065           243.29706          1033.37771                   -
       115            2007.750             0.00000           795.96790           249.97449          1045.94240                  24
       116            2022.600             0.00000           801.85515           262.54423          1064.39938                   -
       117            2037.450             0.00000           807.74240           273.40062          1081.14302                   -
       118            2052.300             0.00000           813.62965           280.89503          1094.52468                   -
       119            2067.150             0.00000           819.51690           289.11560          1108.63250                   -
       120            2082.000             0.00000           825.40415           302.73786          1128.14201                  25
       121            2096.850             0.00000           831.29139           322.77102          1154.06242                   -
       122            2111.700             0.00000           837.17864           344.84241          1182.02105                   -
       123            2126.550             0.00000           843.06589           360.72606          1203.79195                   -
       124            2141.400             0.00000           848.95314           364.66396          1213.61711                   -
       125            2156.250             0.00000           854.84039           360.74560          1215.58599                  26
       126            2171.100             0.00000           860.72764           361.42344          1222.15108                   -
       127            2185.950             0.00000           866.61489           374.65319          1241.26807                   -
       128            2200.800             0.00000           872.50213           393.27278          1265.77492                   -
       129            2215.650             0.00000           878.38938           401.17730          1279.56669                   -
       130            2230.500             0.00000           884.27663           392.18550          1276.46214                  27
       131            2245.350             0.00000           890.16388           379.39298          1269.55687                   -
       132            2260.200             0.00000           896.05113           380.11698          1276.16811                   -
       133            2275.050             0.00000           901.93838           394.07593          1296.01430                   -
       134            2289.900             0.00000           907.82563           403.46317          1311.28879                   -
       135            2304.750             0.00000           913.71288           396.85214          1310.56501                  28
       136            2319.600             0.00000           919.60012           387.21893          1306.81905                   -
       137            2334.450             0.00000           925.48737           396.59707          1322.08444                   -
       138            2349.300             0.00000           931.37462           426.44193          1357.81655                   -
       139            2364.150             0.00000           937.26187           452.67187          1389.93374                   -
       140            2379.000             0.00000           943.14912           452.13716          1395.28628                  29
       141            2393.850             0.00000           949.03637           430.87067          1379.90704                   -
       142            2408.700             0.00000           954.92362           416.16962          1371.09324                   -
       143            2423.550             0.00000           960.81086           421.52665          1382.33752                   -
       144            2438.400             0.00000           966.69811           431.22769          1397.92580                   -
       145            2453.250             0.00000           972.58536           421.55046          1394.13582                  30
       146            2468.100             0.00000           978.47261           392.18819          1370.66079                   -
       147            2482.950             0.00000           984.35986           367.83540          1352.19526                   -
       148            2497.800             0.00000           990.24711           367.93075          1358.17786                   -
       149            2512.650             0.00000           996.13436           385.50400          1381.63835                   -
       150            2527.500             0.00000          1002.02160           397.81470          1399.83630                  31
       151            2542.350             0.00000          1007.90885           392.52375          1400.43260                   -
       152            2557.200             0.00000          1013.79610           378.64247          1392.43857                   -
       153            2572.050             0.00000          1019.68335           372.05961          1391.74296                   -
       154            2586.900             0.00000          1025.57060           377.45499          1403.02559                   -
       155            2601.750             0.00000          1031.45785           386.41887          1417.87671                  32
       156            2616.600             0.00000          1037.34510           389.79613          1427.14122                   -
       157            2631.450             0.00000          1043.23234           388.37580          1431.60814                   -
       158            2646.300             0.00000          1049.11959           390.57705          1439.69665                   -
       159            2661.150             0.00000          1055.00684           403.07734          1458.08418                   -
       160            2676.000             0.00000          1060.89409           425.12791          1486.02200                  33
       161            2690.850             0.00000          1066.78134           448.08935          1514.87069                   -
       162            2705.700             0.00000          1072.66859           460.01541          1532.68399                   -
       163            2720.550             0.00000          1078.55584           455.61407          1534.16991                   -
       164            2735.400             0.00000          1084.44308           443.01167          1527.45475                   -
       165            2750.250             0.00000          1090.33033           437.09295          1527.42328                  34
       166            2765.100             0.00000          1096.21758           444.68623          1540.90381                   -
       167            2779.950             0.00000          1102.10483           457.84143          1559.94626                   -
       168            2794.800             0.00000          1107.99208           463.43773          1571.42980                   -
       169            2809.650             0.00000          1113.87933           459.67072          1573.55005                   -
       170            2824.500             0.00000          1119.76658           458.91506          1578.68164                  35
       171            2839.350             0.00000          1125.65382           470.54482          1596.19865                   -
       172            2854.200             0.00000          1131.54107           484.10659          1615.64766                   -
       173            2869.050             0.00000          1137.42832           476.98331          1614.41163                   -
       174            2883.900             0.00000          1143.31557           442.85106          1586.16663                   -
       175            2898.750             0.00000          1149.20282           403.31162          1552.51443                  36
       176            2913.600             0.00000          1155.09007           385.01880          1540.10887                   -
       177            2928.450             0.00000          1160.97732           392.91942          1553.89674                   -
       178            2943.300             0.00000          1166.86456           406.44300          1573.30757                   -
       179            2958.150             0.00000          1172.75181           402.94963          1575.70144                   -
       180            2973.000             0.00000          1178.63906           387.77908          1566.41814                  37
       181            2987.850             0.00000          1184.52631           389.27276          1573.79907                   -
       182            3002.700             0.00000          1190.41356           420.85811          1611.27167                   -
       183            3017.550             0.00000          1196.30081           460.20964          1656.51044                   -
       184            3032.400             0.00000          1202.18806           473.49251          1675.68056                   -
       185            3047.250             0.00000          1208.07530           456.04519          1664.12049                  38
       186            3062.100             0.00000          1213.96255           439.24943          1653.21198                   -
       187            3076.950             0.00000          1219.84980           453.19600          1673.04580                   -
       188            3091.800             0.00000          1225.73705           491.51945          1717.25650                   -
       189            3106.650             0.00000          1231.62430           519.96280          1751.58710                   -
       190            3121.500             0.00000          1237.51155           517.96259          1755.47414                  39
       191            3136.350             0.00000          1243.39880           504.44335          1747.84214                   -
       192            3151.200             0.00000          1249.28604           512.47342          1761.75947                   -
       193            3166.050             0.00000          1255.17329           546.72951          1801.90280                   -
       194            3180.900             0.00000          1261.06054           577.21008          1838.27062                   -
       195            3195.750             0.00000          1266.94779           573.72461          1840.67240                  40
       196            3210.600             0.00000          1272.83504           542.36666          1815.20169                   -
       197            3225.450             0.00000          1278.72229           519.36640          1798.08869                   -
       198            3240.300             0.00000          1284.60954           528.95446          1813.56399                   -
       199            3255.150             0.00000          1290.49679           555.53777          1846.03456                   -
       200            3270.000             0.00000          1296.38403           563.11657          1859.50060                  41
       201            3284.850             0.00000          1302.27128           539.44579          1841.71707                   -
       202            3299.700             0.00000          1308.15853           507.14567          1815.30420                   -
       203            3314.550             0.00000          1314.04578           496.41463          1810.46041                   -
       204            3329.400             0.00000          1319.93303           514.78860          1834.72163                   -
       205            3344.250             0.00000          1325.82028           541.94891          1867.76918                  42
       206            3359.100             0.00000          1331.70753           550.78270          1882.49023                   -
       207            3373.950             0.00000          1337.59477           534.08348          1871.67825                   -
       208            3388.800             0.00000          1343.48202           511.46454          1854.94656                   -
       209            3403.650             0.00000          1349.36927           509.24639          1858.61566                   -
       210            3418.500             0.00000          1355.25652           534.77219          1890.02870                  43
       211            3433.350             0.00000          1361.14377           569.53792          1930.68169                   -
       212            3448.200             0.00000          1367.03102           586.97120          1954.00221                   -
       213            3463.050             0.00000          1372.91827           582.12393          1955.04219                   -
       214            3477.900             0.00000          1378.80551           580.18077          1958.98629                   -
       215            3492.750             0.00000          1384.69276           606.45909          1991.15185                  44
       216            3507.600             0.00000          1390.58001           656.13983          2046.71984                   -
       217            3522.450             0.00000          1396.46726           698.50713          2094.97439                   -
       218            3537.300             0.00000          1402.35451           710.28357          2112.63807                   -
       219            3552.150             0.00000          1408.24176           702.53502          2110.77678                   -
       220            3567.000             0.00000          1414.12901           707.38156          2121.51057                  45
       221            3581.850             0.00000          1420.01625           740.09288          2160.10913                   -
       222            3596.700             0.00000          1425.90350           781.96151          2207.86501                   -
       223            3611.550             0.00000          1431.79075           800.35353          2232.14428                   -
       224            3626.400             0.00000          1437.67800           786.28578          2223.96378                   -
       225            3641.250             0.00000          1443.56525           767.42489          2210.99014                  46
       226            3656.100             0.00000          1449.45250           772.95688          2222.40938                   -
       227            3670.950             0.00000          1455.33975           799.62040          2254.96014                   -
       228            3685.800             0.00000          1461.22699           820.28375          2281.51074                   -
       229            3700.650             0.00000          1467.11424           817.60837          2284.72262                   -
       230            3715.500             0.00000          1473.00149           802.54007          2275.54156                  47
       231            3730.350             0.00000          1478.88874           796.03910          2274.92784                   -
       232            3745.200             0.00000          1484.77599           800.53199          2285.30798                   -
       233            3760.050             0.00000          1490.66324           797.54710          2288.21033                   -
       234            3774.900             0.00000          1496.55049           772.39119          2268.94168                   -
       235            3789.750             0.00000          1502.43773           735.81467          2238.25241                  48
       236            3804.600             0.00000          1508.32498           714.31608          2222.64107                   -
       237            3819.450             0.00000          1514.21223           710.90254          2225.11477                   -
       238            3834.300             0.00000          1520.09948           717.16441          2237.26389                   -
       239            3849.150             0.00000          1525.98673           733.02651          2259.01323                   -
       240            3864.000             0.00000          1531.87398           744.14636          2276.02034                  49
       241            3878.850             0.00000          1537.76123           746.42409          2284.18531                   -
       242            3893.700             0.00000          1543.64847           748.68660          2292.33508                   -
       243            3908.550             0.00000          1549.53572           759.37888          2308.91461                   -
       244            3923.400             0.00000          1555.42297           775.38038          2330.80335                   -
