        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       105             116.981             0.00000             2.09218            10.70935            12.80154                  22
       106             155.546             0.00000             2.78192            10.02193            12.80386                   -
       107             174.895             0.00000             3.12797             9.70928            12.83725                   -
       108             169.828             0.00000             3.03736             9.86444            12.90180                   -
       109             157.724             0.00000             2.82088            10.14726            12.96813                   -
       110             158.985             0.00000             2.84342            10.16516            13.00858                  23
       111             174.693             0.00000             3.12436             9.90272            13.02708                   -
       112             186.243             0.00000             3.33093             9.72327            13.05420                   -
       113             177.566             0.00000             3.17575             9.93605            13.11179                   -
       114             154.919             0.00000             2.77070            10.41592            13.18662                   -
       115             141.185             0.00000             2.52508            10.71850            13.24358                  24
       116             150.089             0.00000             2.68433            10.58046            13.26478                   -
       117             169.059             0.00000             3.02360            10.24716            13.27076                   -
       118             170.968             0.00000             3.05775            10.24121            13.29895                   -
       119             143.151             0.00000             2.56024            10.80199            13.36223                   -
       120             102.190             0.00000             1.82765            11.60601            13.43366                  25
       121              77.744             0.00000             1.39043            12.08476            13.47520                   -
       122              82.564             0.00000             1.47665            12.00297            13.47961                   -
       123             101.252             0.00000             1.81088            11.66814            13.47902                   -
       124             109.872             0.00000             1.96505            11.54514            13.51019                   -
       125             104.402             0.00000             1.86721            11.70756            13.57477                  26
       126             105.985             0.00000             1.89553            11.74290            13.63843                   -
       127             136.421             0.00000             2.43987            11.23039            13.67026                   -
       128             190.552             0.00000             3.40800            10.27112            13.67913                   -
       129             236.696             0.00000             4.23327             9.47331            13.70658                   -
       130             246.456             0.00000             4.40783             9.37476            13.78259                  27
       131             222.935             0.00000             3.98717             9.90446            13.89163                   -
       132             196.846             0.00000             3.52055            10.46616            13.98671                   -
       133             193.990             0.00000             3.46948            10.56832            14.03780                   -
       134             208.770             0.00000             3.73382            10.32874            14.06256                   -
       135             212.240             0.00000             3.79588            10.30944            14.10532                  28
       136             185.718             0.00000             3.32155            10.86529            14.18683                   -
       137             142.937             0.00000             2.55640            11.72376            14.28016                   -
       138             116.331             0.00000             2.08056            12.25910            14.33966                   -
       139             122.633             0.00000             2.19328            12.15791            14.35119                   -
       140             145.709             0.00000             2.60599            11.74218            14.34817                  29
       141             155.401             0.00000             2.77932            11.59639            14.37572                   -
       142             141.365             0.00000             2.52829            11.91430            14.44259                   -
       143             124.416             0.00000             2.22516            12.28873            14.51389                   -
       144             132.937             0.00000             2.37756            12.17470            14.55226                   -
       145             170.684             0.00000             3.05265            11.50884            14.56149                  30
       146             211.734             0.00000             3.78683            10.79675            14.58359                   -
       147             228.047             0.00000             4.07858            10.57403            14.65261                   -
       148             218.882             0.00000             3.91468            10.84233            14.75701                   -
       149             209.668             0.00000             3.74988            11.10242            14.85231                   -
       150             222.228             0.00000             3.97452            10.93506            14.90959                  31
       151             250.052             0.00000             4.47215            10.47368            14.94583                   -
       152             266.106             0.00000             4.75926            10.24375            15.00301                   -
       153             253.995             0.00000             4.54267            10.55712            15.09978                   -
       154             227.056             0.00000             4.06087            11.14884            15.20971                   -
       155             213.374             0.00000             3.81617            11.47428            15.29045                  32
       156             223.257             0.00000             3.99293            11.33896            15.33189                   -
       157             236.297             0.00000             4.22614            11.14234            15.36848                   -
       158             223.895             0.00000             4.00434            11.43602            15.44036                   -
       159             182.867             0.00000             3.27054            12.27566            15.54620                   -
       160             141.976             0.00000             2.53922            13.10258            15.64180                  33
       161             132.808             0.00000             2.37525            13.31270            15.68795                   -
       162             156.656             0.00000             2.80178            12.89290            15.69468                   -
       163             184.443             0.00000             3.29874            12.41292            15.71166                   -
       164             190.072             0.00000             3.39940            12.37498            15.77438                   -
       165             179.723             0.00000             3.21432            12.65167            15.86600                  34
       166             183.488             0.00000             3.28165            12.65675            15.93841                   -
       167             218.199             0.00000             3.90246            12.06711            15.96957                   -
       168             264.041             0.00000             4.72233            11.26960            15.99193                   -
       169             283.239             0.00000             5.06570            10.99183            16.05752                   -
       170             261.543             0.00000             4.67765            11.50014            16.17779                  35
       171             225.903             0.00000             4.04025            12.26668            16.30693                   -
       172             217.062             0.00000             3.88212            12.50728            16.38939                   -
       173             245.996             0.00000             4.39961            12.02005            16.41965                   -
       174             281.941             0.00000             5.04248            11.40537            16.44784                   -
       175             285.551             0.00000             5.10704            11.41772            16.52476                  36
       176             251.431             0.00000             4.49681            12.14955            16.64635                   -
       177             213.756             0.00000             3.82299            12.93490            16.75789                   -
       178             208.624             0.00000             3.73121            13.08219            16.81340                   -
       179             234.062             0.00000             4.18617            12.64042            16.82658                   -
       180             251.909             0.00000             4.50536            12.35185            16.85721                  37
       181             230.634             0.00000             4.12485            12.82102            16.94587                   -
       182             182.548             0.00000             3.26485            13.80290            17.06774                   -
       183             153.479             0.00000             2.74495            14.41303            17.15798                   -
       184             174.589             0.00000             3.12250            14.06040            17.18290                   -
       185             228.567             0.00000             4.08789            13.09093            17.17881                  38
       186             267.730             0.00000             4.78832            12.42584            17.21416                   -
       187             264.913             0.00000             4.73794            12.57803            17.31597                   -
       188             241.646             0.00000             4.32181            13.11983            17.44163                   -
       189             242.764             0.00000             4.34181            13.18521            17.52702                   -
       190             285.461             0.00000             5.10544            12.45280            17.55823                  39
       191             339.040             0.00000             6.06368            11.52419            17.58787                   -
       192             357.923             0.00000             6.40140            11.27581            17.67721                   -
       193             331.662             0.00000             5.93172            11.89619            17.82791                   -
       194             296.674             0.00000             5.30598            12.67273            17.97871                   -
       195             296.572             0.00000             5.30416            12.76659            18.07075                  40
       196             334.419             0.00000             5.98103            12.12844            18.10948                   -
       197             368.691             0.00000             6.59399            11.56198            18.15596                   -
       198             356.865             0.00000             6.38249            11.87667            18.25915                   -
       199             299.695             0.00000             5.36000            13.04328            18.40328                   -
       200             239.760             0.00000             4.28808            14.23716            18.52524                  41
       201             217.362             0.00000             3.88749            14.69412            18.58161                   -
       202             231.559             0.00000             4.14140            14.45266            18.59406                   -
       203             247.267             0.00000             4.42234            14.20307            18.62542                   -
       204             239.022             0.00000             4.27488            14.43730            18.71218                   -
       205             222.171             0.00000             3.97349            14.85286            18.82635                  42
       206             236.182             0.00000             4.22409            14.68459            18.90868                   -
       207             297.983             0.00000             5.32938            13.60764            18.93703                   -
       208             377.375             0.00000             6.74931            12.20438            18.95369                   -
       209             423.215             0.00000             7.56914            11.45140            19.02054                   -
