        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
        99              53.896             0.00000            21.04574          -399.93361          -378.88787                   -
       100              54.102             0.00000            21.12625          -399.59496          -378.46871                  21
       101              54.660             0.00000            21.34384          -399.40344          -378.05960                   -
       102              55.962             0.00000            21.85232          -399.52821          -377.67589                   -
       103              57.001             0.00000            22.25804          -399.53504          -377.27700                   -
       104              56.761             0.00000            22.16456          -398.99139          -376.82683                   -
       105              55.752             0.00000            21.77034          -398.11935          -376.34901                  22
       106              55.570             0.00000            21.69947          -397.60063          -375.90116                   -
       107              57.016             0.00000            22.26390          -397.76581          -375.50190                   -
       108              59.188             0.00000            23.11201          -398.21973          -375.10771                   -
       109              60.706             0.00000            23.70497          -398.37509          -374.67012                   -
       110              61.410             0.00000            23.97978          -398.17665          -374.19687                  23
       111              62.351             0.00000            24.34726          -398.08553          -373.73827                   -
       112              64.227             0.00000            25.07990          -398.40080          -373.32089                   -
       113              66.402             0.00000            25.92915          -398.84712          -372.91797                   -
       114              67.746             0.00000            26.45399          -398.94584          -372.49185                   -
       115              68.078             0.00000            26.58334          -398.63028          -372.04693                  24
       116              68.304             0.00000            26.67184          -398.29434          -371.62250                   -
       117              69.220             0.00000            27.02954          -398.26970          -371.24016                   -
       118              70.623             0.00000            27.57746          -398.45645          -370.87899                   -
       119              71.781             0.00000            28.02964          -398.53739          -370.50775                   -
       120              72.396             0.00000            28.26982          -398.39450          -370.12468                  25
       121              72.753             0.00000            28.40914          -398.16139          -369.75225                   -
       122              73.090             0.00000            28.54056          -397.94316          -369.40260                   -
       123              73.272             0.00000            28.61164          -397.67898          -369.06734                   -
       124              73.161             0.00000            28.56845          -397.31041          -368.74196                   -
       125              72.916             0.00000            28.47282          -396.91369          -368.44087                  26
       126              72.677             0.00000            28.37932          -396.55607          -368.17675                   -
       127              72.238             0.00000            28.20777          -396.14525          -367.93748                   -
       128              71.444             0.00000            27.89797          -395.59991          -367.70193                   -
       129              70.816             0.00000            27.65262          -395.12781          -367.47518                   -
       130              71.252             0.00000            27.82288          -395.11023          -367.28735                  27
       131              72.900             0.00000            28.46661          -395.61594          -367.14933                   -
       132              74.722             0.00000            29.17807          -396.20588          -367.02781                   -
       133              75.631             0.00000            29.53295          -396.41676          -366.88381                   -
       134              75.884             0.00000            29.63150          -396.35995          -366.72844                   -
